category,feature_type,name,area_km2,countries,country_count,continents,center_lat,center_lon,wikidata_id,area_source
Lake,Lake,Ngangla Ringeo,521.1,China,1,Asia,31.5477,83.0338,Q4761833,Calculated from Natural Earth outlines
Lake,Reservoir,Nam Ngum Reservoir,516.8,Laos,1,Asia,18.603,102.6428,Q6132621,Calculated from Natural Earth outlines
Lake,Reservoir,Kaptai Lake,516.3,Bangladesh,1,Asia,22.755,92.2991,Q10995968,Calculated from Natural Earth outlines
Lake,Lake,Bluenose Lake,509.4,Canada,1,North America,68.5026,-119.7342,Q886010,Calculated from Natural Earth outlines
Lake,Lake,Storsjön,509.4,Sweden,1,Europe,63.0556,14.4051,Q629354,Calculated from Natural Earth outlines
Lake,Lake,Hjälmaren,508.6,Sweden,1,Europe,59.238,15.8289,Q211425,Calculated from Natural Earth outlines
Lake,Reservoir,Chao Nen Dam,504.1,Thailand,1,Asia,14.7171,99.0405,,Calculated from Natural Earth outlines
Lake,Lake,Lac Upemba,504.0,Democratic Republic of the Congo,1,Africa,-8.6193,26.3964,Q1051621,Calculated from Natural Earth outlines
Lake,Lake,Lake Winnebago,501.6,United States,1,North America,44.0277,-88.4233,Q1801110,Calculated from Natural Earth outlines
Lake,Reservoir,Sipiwesk Lac,498.4,Canada,1,North America,55.0887,-97.6535,Q10315644,Calculated from Natural Earth outlines
Lake,Lake,Laguna Iberá,494.7,Argentina,1,South America,-28.435,-57.137,Q21828387,Calculated from Natural Earth outlines
Lake,Reservoir,Kentucky Lake,492.3,United States,1,North America,36.4807,-88.0462,Q2781219,Calculated from Natural Earth outlines
Lake,Lake,Gyaring Co,490.2,China,1,Asia,31.1502,88.3586,Q12018576,Calculated from Natural Earth outlines
Lake,Lake,Mille Lacs Lake,489.3,United States,1,North America,46.2471,-93.6801,Q1600016,Calculated from Natural Earth outlines
Lake,Reservoir,Dozois Reservoir,488.5,Canada,1,North America,47.4793,-77.0335,Q1330203,Calculated from Natural Earth outlines
Lake,Lake,Lake Tahoe,485.4,United States,1,North America,39.0986,-120.0461,Q169962,Calculated from Natural Earth outlines
Lake,Lake,Upper Red Lake,476.0,United States,1,North America,48.1292,-94.7991,Q1320568,Calculated from Natural Earth outlines
Lake,Lake,Torneträsk,473.5,Sweden,1,Europe,68.1342,20.0757,Q215818,Calculated from Natural Earth outlines
Lake,Reservoir,Ogoki Reservoir,472.9,Canada,1,North America,50.7766,-88.1502,Q14638138,Calculated from Natural Earth outlines
Lake,Reservoir,Kinbasket Lake,470.3,Canada,1,North America,51.7651,-117.6321,Q317407,Calculated from Natural Earth outlines
Lake,Reservoir,Falcon Lake,466.8,"Mexico, United States",2,North America,26.8118,-99.2313,Q4967120,Calculated from Natural Earth outlines
Lake,Lake,Uddjaure,462.7,Sweden,1,Europe,66.0298,17.775,Q953206,Calculated from Natural Earth outlines
Lake,Lake,Marqakol,462.6,Kazakhstan,1,Asia,48.7464,85.7411,Q1299817,Calculated from Natural Earth outlines
Lake,Lake,Bodensee,460.3,"Austria, Switzerland, Germany",3,Europe,47.6552,9.3355,Q4127,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Neale,459.0,Australia,1,Oceania,-24.3242,129.9887,Q8878462,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Qusmuryn Köli,458.9,Kazakhstan,1,Asia,52.7194,64.839,Q2454806,Calculated from Natural Earth outlines
Lake,Lake,Eğirdir,458.4,Turkey,1,Asia,38.0593,30.8922,Q1334148,Calculated from Natural Earth outlines
Lake,Lake,Flathead Lake,453.3,United States,1,North America,47.9017,-114.1048,Q1427364,Calculated from Natural Earth outlines
Lake,Lake,Liangzi Hu,450.3,China,1,Asia,30.2191,114.5955,Q7374197,Calculated from Natural Earth outlines
Lake,Reservoir,Obanbori Qayroqum,445.4,"Tajikistan, Uzbekistan",2,Asia,40.3343,70.1846,Q668883,Calculated from Natural Earth outlines
Lake,Lake,Ubinskoye Lake,443.3,Russia,1,Europe,55.4769,80.0393,Q1115650,Calculated from Natural Earth outlines
Lake,Lake,Lake Manyara,442.4,Tanzania,1,Africa,-3.5874,35.8049,Q577148,Calculated from Natural Earth outlines
Lake,Lake,Sandy Lake,440.7,Canada,1,North America,53.0444,-92.9201,Q1888921,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Goongarrie,440.4,Australia,1,Oceania,-29.7552,121.5285,Q21891300,Calculated from Natural Earth outlines
Lake,Lake,Lago Ranco,434.0,Chile,1,South America,-40.2028,-72.4146,Q1800398,Calculated from Natural Earth outlines
Lake,Reservoir,Lago Gatun,433.7,Panama,1,North America,9.1657,-79.8745,Q313637,Calculated from Natural Earth outlines
Lake,Reservoir,Ozero Kubenskoye,433.5,Russia,1,Europe,59.6664,39.4288,Q1463552,Calculated from Natural Earth outlines
Lake,Lake,Engozero,432.3,Russia,1,Europe,65.7458,33.4866,Q1342950,Calculated from Natural Earth outlines
Lake,Lake,Ngangzi Co,430.6,China,1,Asia,31.0184,87.1391,Q11087306,Calculated from Natural Earth outlines
Lake,Reservoir,Bloemhof Dam,430.3,South Africa,1,Africa,-27.6953,25.6771,,Calculated from Natural Earth outlines
Lake,Lake,Split Lake,424.0,Canada,1,North America,56.1783,-96.172,Q7375301,Calculated from Natural Earth outlines
Lake,Lake,Lake Kipawa,419.2,Canada,1,North America,46.9783,-79.0924,Q6476463,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Malheur Lake,418.8,United States,1,North America,43.3405,-118.7729,Q3215037,Calculated from Natural Earth outlines
Lake,Lake,Lac Chavigny,417.0,Canada,1,North America,58.2225,-75.2192,Q15824957,Calculated from Natural Earth outlines
Lake,Lake,Colville Lake,416.3,Canada,1,North America,67.1864,-125.982,Q1112986,Calculated from Natural Earth outlines
Lake,Reservoir,Vaal Dam,413.6,South Africa,1,Africa,-26.9984,28.1857,,Calculated from Natural Earth outlines
Lake,Reservoir,M'Bakaou Reservoir,411.3,Cameroon,1,Africa,6.4081,12.7882,Q19972176,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Pyramid Lake,408.7,United States,1,North America,40.056,-119.582,Q761535,Calculated from Natural Earth outlines
Lake,Lake,Lake Murray,408.2,Papua New Guinea,1,Oceania,-6.9891,141.5265,Q1635229,Calculated from Natural Earth outlines
Lake,Reservoir,Serebryanskoe Reservoir,408.2,Russia,1,Europe,68.5187,35.3952,Q3511603,Calculated from Natural Earth outlines
Lake,Lake,Whitefish Lake,404.7,Canada,1,North America,62.6669,-106.765,Q22610852,Calculated from Natural Earth outlines
Lake,Reservoir,Tarbela Dam,403.5,Pakistan,1,Asia,34.3265,72.8547,,Calculated from Natural Earth outlines
Lake,Lake,Leech Lake,403.0,United States,1,North America,47.1762,-94.4441,Q1812063,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Kaliningradskiy Zaliv,401.3,Russia,1,Europe,54.5995,20.0237,,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Goose Lake,399.9,United States,1,North America,41.9448,-120.4149,Q1309664,Calculated from Natural Earth outlines
Lake,Lake,Mapam Yumco,397.7,China,1,Asia,30.673,81.4819,Q233627,Calculated from Natural Earth outlines
Lake,Lake,Lake Plétipi,393.1,Canada,1,North America,51.7122,-70.1013,Q3215139,Calculated from Natural Earth outlines
Lake,Reservoir,Mjøsa,392.8,Norway,1,Europe,60.761,10.8194,Q212209,Calculated from Natural Earth outlines
Lake,Lake,Keller Lake,390.0,Canada,1,North America,63.9674,-121.5367,Q1328483,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Texoma,389.4,United States,1,North America,33.9296,-96.5801,Q3215230,Calculated from Natural Earth outlines
Lake,Lake,Teslin Lake,389.3,Canada,1,North America,60.0288,-132.4471,Q283793,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Habbaniyah,387.9,Iraq,1,Asia,33.3132,43.4409,Q2539972,Calculated from Natural Earth outlines
Lake,Lake,Lough Neagh,387.3,United Kingdom,1,Europe,54.617,-6.4152,Q206942,Calculated from Natural Earth outlines
Lake,Lake,Lac Onangué,383.2,Gabon,1,Africa,-0.9605,10.0669,Q24611627,Calculated from Natural Earth outlines
Lake,Lake,Lago Musters,381.8,Argentina,1,South America,-45.4161,-69.1867,Q3215078,Calculated from Natural Earth outlines
Lake,Lake,Lake Skadar,379.5,"Albania, Montenegro",2,Europe,42.2091,19.2915,Q203811,Calculated from Natural Earth outlines
Lake,Reservoir,Tungabhadra,379.1,India,1,Asia,15.2055,76.1843,,Calculated from Natural Earth outlines
Lake,Lake,Barsakelmes Lake,376.5,Kazakhstan,1,Asia,46.2025,59.7005,Q28750379,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Francis Case,372.2,United States,1,North America,43.5229,-99.2948,Q6475894,Calculated from Natural Earth outlines
Lake,Reservoir,Tiete,371.1,Brazil,1,South America,-22.6362,-48.1218,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Novillo,371.0,Mexico,1,North America,29.1369,-109.6025,Q6477152,Calculated from Natural Earth outlines
Lake,Lake,Long Hu,368.0,China,1,Asia,29.9752,116.1755,Q6673852,Calculated from Natural Earth outlines
Lake,Reservoir,Presa Miguel Alemán,367.7,Mexico,1,North America,18.1746,-96.4772,Q6844402,Calculated from Natural Earth outlines
Lake,Reservoir,Gandhi Sagar Dam,366.2,India,1,Asia,24.4291,75.4933,,Calculated from Natural Earth outlines
Lake,Lake,North Caribou Lake,365.8,Canada,1,North America,52.7883,-90.5939,Q7054368,Calculated from Natural Earth outlines
Lake,Reservoir,Rikkavesi,356.8,Finland,1,Europe,62.8611,29.6923,Q7334058,Calculated from Natural Earth outlines
Lake,Reservoir,Ivankovo Reservoir,356.5,Russia,1,Europe,56.6799,36.6977,Q1676050,Calculated from Natural Earth outlines
Lake,Reservoir,Nagarjuna Sagar Dam,354.7,India,1,Asia,16.4308,79.2134,,Calculated from Natural Earth outlines
Lake,Lake,Lake Pend Oreille,354.2,United States,1,North America,48.1366,-116.3775,Q1632195,Calculated from Natural Earth outlines
Lake,Lake,Lago di Garda,354.1,Italy,1,Europe,45.6938,10.7085,Q6414,Calculated from Natural Earth outlines
Lake,Lake,Lago Cardiel,351.3,Argentina,1,South America,-48.8995,-71.2136,Q2439795,Calculated from Natural Earth outlines
Lake,Reservoir,Xinfengjiang Shuiku,350.6,China,1,Asia,23.9109,114.509,Q1477854,Calculated from Natural Earth outlines
Lake,Lake,Aqqikkol Hu,347.9,China,1,Asia,37.0788,88.4234,Q16936775,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Zalew Wislany,346.7,"Poland, Russia",2,Europe,54.3854,19.5887,Q5605,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Te Anau,345.0,New Zealand,1,Oceania,-45.1857,167.7724,Q1140471,Calculated from Natural Earth outlines
Lake,Lake,Moosehead Lake,342.3,United States,1,North America,45.6868,-69.7052,,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Abbe,337.6,"Djibouti, Ethiopia",2,Africa,11.1948,41.7808,Q306194,Calculated from Natural Earth outlines
Lake,Lake,Weishan Hu,334.4,China,1,Asia,34.6198,117.2346,Q839287,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Chamo,333.0,Ethiopia,1,Africa,5.8356,37.6492,Q1060962,Calculated from Natural Earth outlines
Lake,Lake,Zeta Lake,331.4,Canada,1,North America,71.0533,-106.6263,,Calculated from Natural Earth outlines
Lake,Lake,Lago de Valencia,330.9,Venezuela,1,South America,10.1922,-67.7356,Q1469728,Calculated from Natural Earth outlines
Lake,Reservoir,Porttipahta Reservoir,329.8,Finland,1,Europe,68.0765,26.6964,Q2105296,Calculated from Natural Earth outlines
Lake,Lake,Yellowstone Lake,329.7,United States,1,North America,44.4322,-110.3285,Q923693,Calculated from Natural Earth outlines
Lake,Lake,Ozero Portnyagino,329.1,Russia,1,Europe,74.151,107.1243,Q4373293,Calculated from Natural Earth outlines
Lake,Lake,Lake Clark,328.4,United States,1,North America,60.2419,-154.3224,Q1476428,Calculated from Natural Earth outlines
Lake,Lake,Lake Débo,326.8,Mali,1,Africa,15.3553,-4.1433,Q1270436,Calculated from Natural Earth outlines
Lake,Reservoir,Réservoir Baskatong,326.0,Canada,1,North America,46.8632,-75.7453,Q1329423,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Gordon,325.7,Australia,1,Oceania,-42.7274,146.2024,Q366813,Calculated from Natural Earth outlines
Lake,Lake,Siljan,324.7,Sweden,1,Europe,60.8643,14.7455,Q217430,Calculated from Natural Earth outlines
Lake,Reservoir,Gariep Dam,321.5,South Africa,1,Africa,-30.6242,25.5885,,Calculated from Natural Earth outlines
Lake,Lake,Kluane Lake,320.3,Canada,1,North America,61.335,-138.7924,Q1776556,Calculated from Natural Earth outlines
Lake,Lake,Lake Wakatipu,317.5,New Zealand,1,Oceania,-45.0865,168.5712,Q127469,Calculated from Natural Earth outlines
Lake,Lake,Ozero Mogotoyevo,314.7,Russia,1,Europe,72.0306,149.1217,Q2639916,Calculated from Natural Earth outlines
Lake,Lake,Laguna Ragaguado,313.9,Bolivia,1,South America,-12.9026,-65.5415,,Calculated from Natural Earth outlines
Lake,Lake,Utah Lake,312.6,United States,1,North America,40.2192,-111.7743,Q729974,Calculated from Natural Earth outlines
Lake,Lake,Shijiu Hu,311.8,China,1,Asia,31.479,118.8711,Q7374652,Calculated from Natural Earth outlines
Lake,Lake,Lumajangdong Co,309.0,China,1,Asia,34.0192,81.6413,Q6703023,Calculated from Natural Earth outlines
Lake,Lake,Hong Hu,305.2,China,1,Asia,29.8488,113.2847,Q5895614,Calculated from Natural Earth outlines
Lake,Reservoir,Saksak Dagi,304.0,Turkey,1,Asia,38.5184,38.4161,,Calculated from Natural Earth outlines
Lake,Reservoir,Umbozero Lake,302.8,Russia,1,Europe,67.7068,34.399,Q1460079,Calculated from Natural Earth outlines
Lake,Lake,Upper Klamath Lake,301.3,United States,1,North America,42.439,-121.9487,Q1972978,Calculated from Natural Earth outlines
Lake,Lake,Ozero Dyupkun,301.2,Russia,1,Europe,68.1101,92.5587,Q1109799,Calculated from Natural Earth outlines
Lake,Lake,Daguan Hu,300.8,China,1,Asia,30.0437,116.3194,,Calculated from Natural Earth outlines
Lake,Lake,Banggong Co,299.9,"China, India",2,Asia,33.8256,78.6164,Q1032254,Calculated from Natural Earth outlines
Lake,Reservoir,J. Strom Thurmond Lake,299.7,United States,1,North America,33.8277,-82.3761,Q6477865,Calculated from Natural Earth outlines
Lake,Lake,Lac des Mille Lacs,299.4,Canada,1,North America,48.8831,-90.5731,Q3215670,Calculated from Natural Earth outlines
Lake,Lake,Hoh Xil Hu,298.0,China,1,Asia,35.5946,91.1648,,Calculated from Natural Earth outlines
Lake,Lake,Lake Cheshi,297.2,Zambia,1,Africa,-8.6894,29.7682,Q651162,Calculated from Natural Earth outlines
Lake,Lake,Virihaure,295.7,Sweden,1,Europe,67.4498,16.4899,Q1969324,Calculated from Natural Earth outlines
Lake,Reservoir,Tobin Lake,294.7,Canada,1,North America,53.5695,-103.4918,Q7359179,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Pedder,293.7,Australia,1,Oceania,-42.9175,146.0944,Q653152,Calculated from Natural Earth outlines
Lake,Reservoir,Upper Arrow Lake,292.8,Canada,1,North America,50.4328,-117.9211,Q280135,Calculated from Natural Earth outlines
Lake,Reservoir,Wheeler Lake,291.4,United States,1,North America,34.7084,-87.1129,Q3561541,Calculated from Natural Earth outlines
Lake,Lake,Achit Nuur,291.1,Mongolia,1,Asia,49.4777,90.5287,Q968728,Calculated from Natural Earth outlines
Lake,Lake,Minnitaki Lake,290.2,Canada,1,North America,50.0158,-91.8543,Q6868864,Calculated from Natural Earth outlines
Lake,Lake,Ozero Tenis,287.4,Russia,1,Europe,56.1323,71.8982,,Calculated from Natural Earth outlines
Lake,Lake,Lake Rentenue,287.1,Democratic Republic of the Congo,1,Africa,-10.9096,27.0181,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Barkley,286.3,United States,1,North America,36.8301,-87.9714,Q6474916,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lago Enriquillo,285.3,Dominican Republic,1,North America,18.4838,-71.6347,Q1464758,Calculated from Natural Earth outlines
Lake,Lake,Laguna Huaitunas,283.3,Bolivia,1,South America,-13.0153,-65.9695,Q21801008,Calculated from Natural Earth outlines
Lake,Reservoir,John H. Kerr Reservoir,282.8,United States,1,North America,36.6187,-78.5032,Q1700320,Calculated from Natural Earth outlines
Lake,Reservoir,Presa Nezahualcyotl,280.5,Mexico,1,North America,17.114,-93.4849,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Yambuto,280.3,Russia,1,Europe,69.5151,69.0823,,Calculated from Natural Earth outlines
Lake,Lake,Võrtsjärv,275.5,Estonia,1,Europe,58.2598,26.0568,Q211516,Calculated from Natural Earth outlines
Lake,Lake,Foxen,274.3,"Norway, Sweden",2,Europe,59.1954,12.0383,,Calculated from Natural Earth outlines
Lake,Reservoir,Koitere,274.2,Finland,1,Europe,62.9094,30.7054,Q1345130,Calculated from Natural Earth outlines
Lake,Lake,Hoh Sai Hu,273.7,China,1,Asia,35.7654,92.8781,,Calculated from Natural Earth outlines
Lake,Lake,Langa Co,272.6,China,1,Asia,30.7354,81.2187,Q628327,Calculated from Natural Earth outlines
Lake,Reservoir,Siri Kit Dam,269.3,Thailand,1,Asia,17.9161,100.4594,,Calculated from Natural Earth outlines
Lake,Lake,Bear Lake,269.2,United States,1,North America,42.0072,-111.3545,Q812997,Calculated from Natural Earth outlines
Lake,Lake,Huangtang Hu,269.1,China,1,Asia,30.0183,114.2228,,Calculated from Natural Earth outlines
Lake,Lake,Shaghalalytengiz Kli,267.7,Kazakhstan,1,Asia,54.1029,69.8686,,Calculated from Natural Earth outlines
Lake,Reservoir,Stora Lulevatten,266.3,Sweden,1,Europe,67.2257,19.1633,Q1760356,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Sidney Lanier,262.1,United States,1,North America,34.3158,-83.9127,Q3295796,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kungasalakh,259.4,Russia,1,Europe,74.6091,107.218,Q1112333,Calculated from Natural Earth outlines
Lake,Lake,Randijaure,258.6,Sweden,1,Europe,66.7877,19.0505,Q15436784,Calculated from Natural Earth outlines
Lake,Lake,Ozero Vivi,258.5,Russia,1,Europe,66.7887,93.8167,Q1786498,Calculated from Natural Earth outlines
Lake,Lake,Ozero Yarroto Pervoye,256.5,Russia,1,Europe,67.9526,71.601,Q4538999,Calculated from Natural Earth outlines
Lake,Lake,Puma Yumco,256.4,China,1,Asia,28.5704,90.3928,Q6477446,Calculated from Natural Earth outlines
Lake,Lake,Washburn Lake,256.4,Canada,1,North America,70.061,-107.5403,,Calculated from Natural Earth outlines
Lake,Lake,Huiten Nur,256.3,China,1,Asia,35.579,91.9168,Q10906051,Calculated from Natural Earth outlines
Lake,Lake,Gozha Co,255.0,China,1,Asia,35.0408,81.0864,Q5619693,Calculated from Natural Earth outlines
Lake,Reservoir,Akkajaure,253.8,Sweden,1,Europe,67.6126,17.7972,Q419614,Calculated from Natural Earth outlines
Lake,Reservoir,Presa Vicente Guerrero,251.4,Mexico,1,North America,23.9577,-98.7457,,Calculated from Natural Earth outlines
Lake,Lake,Storavan,251.0,Sweden,1,Europe,65.7499,18.2206,Q204987,Calculated from Natural Earth outlines
Lake,Reservoir,Amistad Reservoir,250.7,"Mexico, United States",2,North America,29.5484,-101.2259,Q1634424,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bustakh,250.4,Russia,1,Europe,72.5388,141.8516,Q2996806,Calculated from Natural Earth outlines
Lake,Reservoir,Kemijärvi,247.9,Finland,1,Europe,66.614,27.4975,Q1738491,Calculated from Natural Earth outlines
Lake,Lake,Gas Hu,245.6,China,1,Asia,38.0826,90.8946,Q28794395,Calculated from Natural Earth outlines
Lake,Lake,Dalai Nur,244.7,China,1,Asia,43.3086,116.6727,Q675467,Calculated from Natural Earth outlines
Lake,Lake,Femunden,237.3,Norway,1,Europe,62.17,11.8647,Q1324437,Calculated from Natural Earth outlines
Lake,Lake,Ozero Sartlan,236.2,Russia,1,Europe,54.9832,78.5914,Q2640299,Calculated from Natural Earth outlines
Lake,Lake,Storuman,235.8,Sweden,1,Europe,65.2425,16.7606,Q465037,Calculated from Natural Earth outlines
Lake,Lake,Ulgain Gobi,235.8,China,1,Asia,45.4962,117.516,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Chërnoye,235.2,Russia,1,Europe,55.7864,67.3844,,Calculated from Natural Earth outlines
Lake,Lake,Røssvatnet,234.8,Norway,1,Europe,65.7871,14.0478,Q1352298,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Marion,233.7,United States,1,North America,33.4996,-80.2193,Q4309904,Calculated from Natural Earth outlines
Lake,Lake,Bolmen,233.4,Sweden,1,Europe,56.9172,13.6914,Q891521,Calculated from Natural Earth outlines
Lake,Lake,Ozero Teletskoye,233.1,Russia,1,Europe,51.5732,87.681,Q217109,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kronotskoye,232.6,Russia,1,Europe,54.8209,160.2247,Q1115810,Calculated from Natural Earth outlines
Lake,Lake,Marmion Lake,227.2,Canada,1,North America,48.8978,-91.5528,Q6772137,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Great Bitter Lake,225.4,Egypt,1,Africa,30.3064,32.3934,Q526440,Calculated from Natural Earth outlines
Lake,Lake,Reg Nuur,224.3,Mongolia,1,Asia,50.1523,91.0165,Q978800,Calculated from Natural Earth outlines
Lake,Reservoir,Burrendong Reservoir,224.1,Australia,1,Oceania,-32.7257,149.1758,Q6475111,Calculated from Natural Earth outlines
Lake,Reservoir,Hartwell Lake,223.4,United States,1,North America,34.4819,-82.9489,Q1800945,Calculated from Natural Earth outlines
Lake,Reservoir,Ossokmanuan Lake,222.0,Canada,1,North America,53.2566,-64.654,Q7107531,Calculated from Natural Earth outlines
Lake,Lake,Ozero Nerpich'ye,221.7,Russia,1,Europe,69.3079,160.0669,Q1774501,Calculated from Natural Earth outlines
Lake,Lake,Kenohan Jempang,215.4,Indonesia,1,Asia,-0.2566,116.4453,,Calculated from Natural Earth outlines
Lake,Reservoir,Gobind Sagar Reservoir,214.3,India,1,Asia,31.4079,76.4938,Q5575508,Calculated from Natural Earth outlines
Lake,Lake,Lake Winnibigoshish,214.1,United States,1,North America,47.4365,-94.2519,Q6478519,Calculated from Natural Earth outlines
Lake,Lake,Po Hu,213.1,China,1,Asia,30.172,116.4548,,Calculated from Natural Earth outlines
Lake,Lake,Qagan Nur,211.9,China,1,Asia,45.262,124.2718,Q835789,Calculated from Natural Earth outlines
Lake,Lake,Lago Grande,211.0,Brazil,1,South America,-2.2537,-54.2385,Q22029420,Calculated from Natural Earth outlines
Lake,Lake,Lago Rupanco,210.5,Chile,1,South America,-40.8216,-72.4919,Q1800404,Calculated from Natural Earth outlines
Lake,Lake,Lake George,208.4,United States,1,North America,29.355,-81.6212,Q1800933,Calculated from Natural Earth outlines
Lake,Reservoir,Ubolratna Reservoir,208.2,Thailand,1,Asia,16.7079,102.5924,Q41566866,Calculated from Natural Earth outlines
Lake,Lake,Elsen Nur,207.5,China,1,Asia,35.2208,92.1328,Q31845278,Calculated from Natural Earth outlines
Lake,Lake,Lago di Como,206.6,"Switzerland, Italy",2,Europe,45.9501,8.632,Q15523,Calculated from Natural Earth outlines
Lake,Lake,Ozero Teke,206.1,Kazakhstan,1,Asia,53.8508,72.9384,Q2587598,Calculated from Natural Earth outlines
Lake,Reservoir,American Falls Reservoir,203.4,United States,1,North America,42.9405,-112.7174,,Calculated from Natural Earth outlines
Lake,Lake,Masinga Res.,202.4,Kenya,1,Africa,-0.8434,37.3822,,Calculated from Natural Earth outlines
Lake,Lake,St. Marys River,202.4,"Canada, United States",2,North America,46.4482,-84.1355,Q940488,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Moultrie,201.9,United States,1,North America,33.3071,-80.059,Q6476999,Calculated from Natural Earth outlines
Lake,Lake,Lake Winnipesaukee,200.4,United States,1,North America,43.6107,-71.3567,Q224872,Calculated from Natural Earth outlines
Lake,Lake,Oneida Lake,197.5,United States,1,North America,43.2187,-75.9018,Q1247231,Calculated from Natural Earth outlines
Lake,Lake,Ozero Chukochye,196.3,Russia,1,Europe,69.4465,160.2085,Q1108335,Calculated from Natural Earth outlines
Lake,Lake,Ulansuhai Nur,195.9,China,1,Asia,40.9192,108.8325,Q7374641,Calculated from Natural Earth outlines
Lake,Lake,Ge Hu,195.7,China,1,Asia,31.5892,119.8059,Q5529425,Calculated from Natural Earth outlines
Lake,Lake,Ozero Sobachye,195.0,Russia,1,Europe,69.0906,91.454,Q3215207,Calculated from Natural Earth outlines
Lake,Reservoir,Presa Marte R. Gomez,194.9,Mexico,1,North America,26.1656,-98.9845,,Calculated from Natural Earth outlines
Lake,Reservoir,Ondozero,194.7,Russia,1,Europe,63.7798,33.3771,Q1634873,Calculated from Natural Earth outlines
Lake,Lake,Telmen Nuur,193.5,Mongolia,1,Asia,48.8388,97.3233,Q2570858,Calculated from Natural Earth outlines
Lake,Lake,Ozero Glubokoye,192.8,Russia,1,Europe,69.2905,90.1788,Q518319,Calculated from Natural Earth outlines
Lake,Lake,Lac Alaotra,190.2,Madagascar,1,Africa,-17.4776,48.5216,Q575679,Calculated from Natural Earth outlines
Lake,Reservoir,Walter F. George Reservoir,189.8,United States,1,North America,31.8519,-85.1429,Q7333077,Calculated from Natural Earth outlines
Lake,Lake,Ozero Leushinskiy Tuman,185.9,Russia,1,Europe,59.7175,65.4281,Q3566268,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bol'šoe Morskoe,185.3,Russia,1,Europe,70.0604,158.7208,Q1774474,Calculated from Natural Earth outlines
Lake,Lake,Ozero Yarroto Vtoroye,185.3,Russia,1,Europe,68.0347,71.1561,Q4539001,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Péribonca,184.6,Canada,1,North America,50.0985,-71.2385,Q6477455,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de Guárico,183.4,Venezuela,1,South America,9.0545,-67.3753,Q5623127,Calculated from Natural Earth outlines
Lake,Lake,Qyzylqaq Kli,182.1,Kazakhstan,1,Asia,53.4338,73.7743,,Calculated from Natural Earth outlines
Lake,Lake,Sangiyn Dalay Nuur,181.9,Mongolia,1,Asia,49.2272,99.1054,Q2721984,Calculated from Natural Earth outlines
Lake,Lake,Ozero Shuryshkarskiy Sor,181.2,Russia,1,Europe,66.0041,65.1344,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Chelan,180.0,United States,1,North America,48.0877,-120.4509,Q1115201,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Hume,179.5,Australia,1,Oceania,-36.1007,147.0649,Q21960566,Calculated from Natural Earth outlines
Lake,Lake,Lake Wanaka,178.3,New Zealand,1,Oceania,-44.5137,169.1265,Q1192728,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kuchukskoye,177.6,Russia,1,Europe,52.7014,79.7865,Q2642276,Calculated from Natural Earth outlines
Lake,Lake,Songhua Hu,176.0,China,1,Asia,43.6365,126.7822,Q837876,Calculated from Natural Earth outlines
Lake,Lake,Chiputneticook Lakes,175.9,"Canada, United States",2,North America,45.6809,-67.7475,Q3215856,Calculated from Natural Earth outlines
Lake,Lake,Ozero Neyto,175.8,Russia,1,Europe,70.0775,70.3303,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Gaston,175.2,United States,1,North America,36.5419,-78.0331,Q732199,Calculated from Natural Earth outlines
Lake,Lake,Saryqopa Kli,174.6,Kazakhstan,1,Asia,50.3305,64.1651,Q2982888,Calculated from Natural Earth outlines
